trial,lap,entrant,segment_idx,segment_type,length_m,entry_speed,exit_speed,segment_time,mu_effective
1,3,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
1,4,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
1,4,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
1,4,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
1,4,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
1,5,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
1,5,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
1,5,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
1,5,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
2,1,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
2,1,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
2,1,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
2,1,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
2,2,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
2,2,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
2,2,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
2,2,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
2,3,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
2,3,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
2,3,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
2,3,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
2,4,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
2,4,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
2,4,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
2,4,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
2,5,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
2,5,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
2,5,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
2,5,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
2,1,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
2,1,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
2,1,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
2,1,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
2,2,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
2,2,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
2,2,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
2,2,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
2,3,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
2,3,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
2,3,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
2,3,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
2,4,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
2,4,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
2,4,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
2,4,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
2,5,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
2,5,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
2,5,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
2,5,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
2,1,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
2,1,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
2,1,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
2,1,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
2,2,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
2,2,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
2,2,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
2,2,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
2,3,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
2,3,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
2,3,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
2,3,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
2,4,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
2,4,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
2,4,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
2,4,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
2,5,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
2,5,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
2,5,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
2,5,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
3,1,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
3,1,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
3,1,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
3,1,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
3,2,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
3,2,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
3,2,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
3,2,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
3,3,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
3,3,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
3,3,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
3,3,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
3,4,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
3,4,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
3,4,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
3,4,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
3,5,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
3,5,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
3,5,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
3,5,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
3,1,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
3,1,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
3,1,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
3,1,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
3,2,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
3,2,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
3,2,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
3,2,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
3,3,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
3,3,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
3,3,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
3,3,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
3,4,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
3,4,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
3,4,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
3,4,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
3,5,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
3,5,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
3,5,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
3,5,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
3,1,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
3,1,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
3,1,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
3,1,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
3,2,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
3,2,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
3,2,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
3,2,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
3,3,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
3,3,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
3,3,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
3,3,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
3,4,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
3,4,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
3,4,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
3,4,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
3,5,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
3,5,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
3,5,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
3,5,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
4,1,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
4,1,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
4,1,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
4,1,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
4,2,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
4,2,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
4,2,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
4,2,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
4,3,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
4,3,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
4,3,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
4,3,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
4,4,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
4,4,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
4,4,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
4,4,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
4,5,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
4,5,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
4,5,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
4,5,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
4,1,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
4,1,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
4,1,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
4,1,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
4,2,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
4,2,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
4,2,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
4,2,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
4,3,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
4,3,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
4,3,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
4,3,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
4,4,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
4,4,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
4,4,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
4,4,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
4,5,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
4,5,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
4,5,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
4,5,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
4,1,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
4,1,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
4,1,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
4,1,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
4,2,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
4,2,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
4,2,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
4,2,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
4,3,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
4,3,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
4,3,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
4,3,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
4,4,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
4,4,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
4,4,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
4,4,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
4,5,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
4,5,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
4,5,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
4,5,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
5,1,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
5,1,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
5,1,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
5,1,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
5,2,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
5,2,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
5,2,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
5,2,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
5,3,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
5,3,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
5,3,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
5,3,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
5,4,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
5,4,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
5,4,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
5,4,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
5,5,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
5,5,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
5,5,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
5,5,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
5,1,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
5,1,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
5,1,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
5,1,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
5,2,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
5,2,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
5,2,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
5,2,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
5,3,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
5,3,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
5,3,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
5,3,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
5,4,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
5,4,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
5,4,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
5,4,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
5,5,Verstappen (Red Bull),0,STRAIGHT,387.335,0.0,29.385,8.99681,
5,5,Verstappen (Red Bull),1,CORNER,200.344,29.385,29.385,6.83302,1.0295
5,5,Verstappen (Red Bull),2,STRAIGHT,332.138,29.385,35.629,5.51858,
5,5,Verstappen (Red Bull),3,CORNER,269.834,35.629,35.629,7.58836,1.0295
5,1,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
5,1,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
5,1,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
5,1,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
5,2,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
5,2,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
5,2,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
5,2,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
5,3,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
5,3,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
5,3,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
5,3,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
5,4,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
5,4,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
5,4,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
5,4,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
5,5,Norris (McLaren),0,STRAIGHT,387.335,0.0,28.806,8.96662,
5,5,Norris (McLaren),1,CORNER,200.344,28.806,28.806,6.96998,0.9998
5,5,Norris (McLaren),2,STRAIGHT,332.138,28.806,34.845,5.47792,
5,5,Norris (McLaren),3,CORNER,269.834,34.845,34.845,7.75885,0.9998
6,1,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
6,1,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
6,1,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
6,1,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
6,2,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
6,2,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
6,2,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
6,2,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
6,3,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
6,3,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
6,3,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
6,3,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
6,4,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
6,4,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
6,4,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
6,4,Hamilton (Mercedes),3,CORNER,269.834,36.186,36.186,7.47178,1.0596
6,5,Hamilton (Mercedes),0,STRAIGHT,387.335,0.0,29.834,9.23954,
6,5,Hamilton (Mercedes),1,CORNER,200.344,29.834,29.834,6.7304,1.0596
6,5,Hamilton (Mercedes),2,STRAIGHT,332.138,29.834,36.186,5.61809,
