trial,lap,entrant,lap_time,cumulative_time,weather,wetness
1,1,Hamilton (Mercedes),45.50453,45.50453,Cloudy,0.3
1,2,Hamilton (Mercedes),45.77664,91.28116,Cloudy,0.3
1,3,Hamilton (Mercedes),44.35255,135.63371,Cloudy,0.3
1,4,Hamilton (Mercedes),44.33638,179.97009,Cloudy,0.3
1,5,Hamilton (Mercedes),45.64471,225.6148,Cloudy,0.3
1,1,Verstappen (Red Bull),46.12407,46.12407,Cloudy,0.3
1,2,Verstappen (Red Bull),43.65332,89.77739,Cloudy,0.3
1,3,Verstappen (Red Bull),44.36916,134.14654,Cloudy,0.3
1,4,Verstappen (Red Bull),44.91301,179.05955,Cloudy,0.3
1,5,Verstappen (Red Bull),44.47785,223.5374,Cloudy,0.3
1,1,Norris (McLaren),44.8393,44.8393,Cloudy,0.3
1,2,Norris (McLaren),44.76615,89.60545,Cloudy,0.3
1,3,Norris (McLaren),45.73188,135.33733,Cloudy,0.3
1,4,Norris (McLaren),45.07246,180.40979,Cloudy,0.3
1,5,Norris (McLaren),45.17783,225.58762,Cloudy,0.3
2,1,Hamilton (Mercedes),44.63361,44.63361,Cloudy,0.3
2,2,Hamilton (Mercedes),45.68081,90.31441,Cloudy,0.3
2,3,Hamilton (Mercedes),46.28004,136.59446,Cloudy,0.3
2,4,Hamilton (Mercedes),45.65619,182.25065,Cloudy,0.3
2,5,Hamilton (Mercedes),45.11511,227.36576,Cloudy,0.3
2,1,Verstappen (Red Bull),44.02665,44.02665,Cloudy,0.3
2,2,Verstappen (Red Bull),45.03004,89.0567,Cloudy,0.3
2,3,Verstappen (Red Bull),45.01318,134.06988,Cloudy,0.3
2,4,Verstappen (Red Bull),44.61038,178.68026,Cloudy,0.3
2,5,Verstappen (Red Bull),43.39886,222.07912,Cloudy,0.3
2,1,Norris (McLaren),44.4519,44.4519,Cloudy,0.3
2,2,Norris (McLaren),44.20922,88.66111,Cloudy,0.3
2,3,Norris (McLaren),44.36208,133.0232,Cloudy,0.3
2,4,Norris (McLaren),45.17485,178.19804,Cloudy,0.3
2,5,Norris (McLaren),44.24711,222.44515,Cloudy,0.3
3,1,Hamilton (Mercedes),45.14103,45.14103,Cloudy,0.3
3,2,Hamilton (Mercedes),46.01182,91.15285,Cloudy,0.3
3,3,Hamilton (Mercedes),44.83481,135.98766,Cloudy,0.3
3,4,Hamilton (Mercedes),45.23187,181.21954,Cloudy,0.3
3,5,Hamilton (Mercedes),45.62814,226.84767,Cloudy,0.3
3,1,Verstappen (Red Bull),44.35826,44.35826,Cloudy,0.3
3,2,Verstappen (Red Bull),43.84121,88.19946,Cloudy,0.3
3,3,Verstappen (Red Bull),44.87381,133.07327,Cloudy,0.3
3,4,Verstappen (Red Bull),45.23288,178.30615,Cloudy,0.3
3,5,Verstappen (Red Bull),43.70115,222.0073,Cloudy,0.3
3,1,Norris (McLaren),44.74642,44.74642,Cloudy,0.3
3,2,Norris (McLaren),44.62446,89.37088,Cloudy,0.3
3,3,Norris (McLaren),45.90618,135.27706,Cloudy,0.3
3,4,Norris (McLaren),43.82532,179.10239,Cloudy,0.3
3,5,Norris (McLaren),44.79251,223.8949,Cloudy,0.3
4,1,Hamilton (Mercedes),44.4264,44.4264,Cloudy,0.3
4,2,Hamilton (Mercedes),44.69584,89.12224,Cloudy,0.3
4,3,Hamilton (Mercedes),45.26516,134.3874,Cloudy,0.3
4,4,Hamilton (Mercedes),45.05599,179.44338,Cloudy,0.3
4,5,Hamilton (Mercedes),45.16832,224.6117,Cloudy,0.3
4,1,Verstappen (Red Bull),44.28151,44.28151,Cloudy,0.3
4,2,Verstappen (Red Bull),43.7898,88.07131,Cloudy,0.3
4,3,Verstappen (Red Bull),45.25186,133.32318,Cloudy,0.3
4,4,Verstappen (Red Bull),45.57667,178.89985,Cloudy,0.3
4,5,Verstappen (Red Bull),44.70013,223.59998,Cloudy,0.3
4,1,Norris (McLaren),44.71495,44.71495,Cloudy,0.3
4,2,Norris (McLaren),45.91919,90.63414,Cloudy,0.3
4,3,Norris (McLaren),45.33556,135.9697,Cloudy,0.3
4,4,Norris (McLaren),45.16132,181.13102,Cloudy,0.3
4,5,Norris (McLaren),45.6244,226.75542,Cloudy,0.3
5,1,Hamilton (Mercedes),44.75583,44.75583,Cloudy,0.3
5,2,Hamilton (Mercedes),44.78225,89.53808,Cloudy,0.3
5,3,Hamilton (Mercedes),45.31294,134.85103,Cloudy,0.3
5,4,Hamilton (Mercedes),44.62413,179.47516,Cloudy,0.3
5,5,Hamilton (Mercedes),45.27568,224.75084,Cloudy,0.3
5,1,Verstappen (Red Bull),44.85312,44.85312,Cloudy,0.3
5,2,Verstappen (Red Bull),45.05107,89.90419,Cloudy,0.3
5,3,Verstappen (Red Bull),45.01565,134.91984,Cloudy,0.3
5,4,Verstappen (Red Bull),43.90143,178.82127,Cloudy,0.3
5,5,Verstappen (Red Bull),44.63659,223.45785,Cloudy,0.3
5,1,Norris (McLaren),45.22026,45.22026,Cloudy,0.3
5,2,Norris (McLaren),45.70373,90.924,Cloudy,0.3
5,3,Norris (McLaren),45.68372,136.60772,Cloudy,0.3
5,4,Norris (McLaren),44.77987,181.38759,Cloudy,0.3
5,5,Norris (McLaren),44.83134,226.21892,Cloudy,0.3
6,1,Hamilton (Mercedes),44.59448,44.59448,Cloudy,0.3
6,2,Hamilton (Mercedes),44.99085,89.58534,Cloudy,0.3
6,3,Hamilton (Mercedes),44.80417,134.38951,Cloudy,0.3
6,4,Hamilton (Mercedes),44.51932,178.90883,Cloudy,0.3
6,5,Hamilton (Mercedes),45.08577,223.99459,Cloudy,0.3
6,1,Verstappen (Red Bull),45.30392,45.30392,Cloudy,0.3
6,2,Verstappen (Red Bull),45.62054,90.92446,Cloudy,0.3
6,3,Verstappen (Red Bull),44.89723,135.82169,Cloudy,0.3
6,4,Verstappen (Red Bull),44.65319,180.47488,Cloudy,0.3
6,5,Verstappen (Red Bull),44.9114,225.38628,Cloudy,0.3
6,1,Norris (McLaren),45.53677,45.53677,Cloudy,0.3
6,2,Norris (McLaren),45.35876,90.89553,Cloudy,0.3
6,3,Norris (McLaren),45.25738,136.15291,Cloudy,0.3
6,4,Norris (McLaren),44.82795,180.98086,Cloudy,0.3
6,5,Norris (McLaren),44.77703,225.75789,Cloudy,0.3
7,1,Hamilton (Mercedes),46.49977,46.49977,Cloudy,0.3
7,2,Hamilton (Mercedes),45.84557,92.34534,Cloudy,0.3
7,3,Hamilton (Mercedes),44.77294,137.11828,Cloudy,0.3
7,4,Hamilton (Mercedes),45.70421,182.82249,Cloudy,0.3
7,5,Hamilton (Mercedes),44.83326,227.65575,Cloudy,0.3
7,1,Verstappen (Red Bull),44.85936,44.85936,Cloudy,0.3
7,2,Verstappen (Red Bull),44.42676,89.28611,Cloudy,0.3
7,3,Verstappen (Red Bull),44.88041,134.16653,Cloudy,0.3
7,4,Verstappen (Red Bull),44.40618,178.57271,Cloudy,0.3
7,5,Verstappen (Red Bull),44.57386,223.14657,Cloudy,0.3
7,1,Norris (McLaren),45.33334,45.33334,Cloudy,0.3
7,2,Norris (McLaren),45.41739,90.75073,Cloudy,0.3
7,3,Norris (McLaren),43.7051,134.45583,Cloudy,0.3
7,4,Norris (McLaren),45.86869,180.32451,Cloudy,0.3
7,5,Norris (McLaren),43.48271,223.80722,Cloudy,0.3
8,1,Hamilton (Mercedes),44.44957,44.44957,Cloudy,0.3
