trial,lap,entrant,lap_time,cumulative_time,weather,wetness
1,1,Hamilton (Mercedes),36.19685,36.19685,Rainy,0.8
1,2,Hamilton (Mercedes),37.26961,73.46645,Rainy,0.8
1,3,Hamilton (Mercedes),36.17848,109.64494,Rainy,0.8
1,4,Hamilton (Mercedes),37.00661,146.65155,Rainy,0.8
1,5,Hamilton (Mercedes),37.15617,183.80773,Rainy,0.8
1,1,Verstappen (Red Bull),36.5843,36.5843,Rainy,0.8
1,2,Verstappen (Red Bull),36.8151,73.3994,Rainy,0.8
1,3,Verstappen (Red Bull),36.84457,110.24397,Rainy,0.8
1,4,Verstappen (Red Bull),36.72378,146.96775,Rainy,0.8
1,5,Verstappen (Red Bull),35.95446,182.92222,Rainy,0.8
1,1,Norris (McLaren),36.65836,36.65836,Rainy,0.8
1,2,Norris (McLaren),36.21756,72.87592,Rainy,0.8
1,3,Norris (McLaren),36.67396,109.54988,Rainy,0.8
1,4,Norris (McLaren),37.52455,147.07442,Rainy,0.8
1,5,Norris (McLaren),36.78549,183.85992,Rainy,0.8
2,1,Hamilton (Mercedes),36.01593,36.01593,Rainy,0.8
2,2,Hamilton (Mercedes),37.35181,73.36774,Rainy,0.8
2,3,Hamilton (Mercedes),37.47433,110.84207,Rainy,0.8
2,4,Hamilton (Mercedes),37.01395,147.85601,Rainy,0.8
2,5,Hamilton (Mercedes),37.83244,185.68845,Rainy,0.8
2,1,Verstappen (Red Bull),35.62976,35.62976,Rainy,0.8
2,2,Verstappen (Red Bull),35.96385,71.59361,Rainy,0.8
2,3,Verstappen (Red Bull),36.71472,108.30833,Rainy,0.8
2,4,Verstappen (Red Bull),34.78568,143.09401,Rainy,0.8
2,5,Verstappen (Red Bull),34.61205,177.70606,Rainy,0.8
2,1,Norris (McLaren),36.98229,36.98229,Rainy,0.8
2,2,Norris (McLaren),36.16865,73.15095,Rainy,0.8
2,3,Norris (McLaren),37.88125,111.03219,Rainy,0.8
2,4,Norris (McLaren),37.36945,148.40165,Rainy,0.8
2,5,Norris (McLaren),37.18365,185.5853,Rainy,0.8
3,1,Hamilton (Mercedes),37.48729,37.48729,Rainy,0.8
3,2,Hamilton (Mercedes),36.5321,74.0194,Rainy,0.8
3,3,Hamilton (Mercedes),36.30061,110.32001,Rainy,0.8
3,4,Hamilton (Mercedes),37.71117,148.03118,Rainy,0.8
3,5,Hamilton (Mercedes),37.27765,185.30883,Rainy,0.8
3,1,Verstappen (Red Bull),35.56431,35.56431,Rainy,0.8
3,2,Verstappen (Red Bull),35.99715,71.56146,Rainy,0.8
3,3,Verstappen (Red Bull),36.92593,108.48739,Rainy,0.8
3,4,Verstappen (Red Bull),37.05476,145.54215,Rainy,0.8
3,5,Verstappen (Red Bull),36.38137,181.92352,Rainy,0.8
3,1,Norris (McLaren),36.15377,36.15377,Rainy,0.8
3,2,Norris (McLaren),37.47302,73.62678,Rainy,0.8
3,3,Norris (McLaren),37.25441,110.88119,Rainy,0.8
3,4,Norris (McLaren),36.60837,147.48956,Rainy,0.8
3,5,Norris (McLaren),36.9805,184.47006,Rainy,0.8
4,1,Hamilton (Mercedes),37.27664,37.27664,Rainy,0.8
4,2,Hamilton (Mercedes),37.84003,75.11667,Rainy,0.8
4,3,Hamilton (Mercedes),36.82379,111.94046,Rainy,0.8
4,4,Hamilton (Mercedes),36.63176,148.57221,Rainy,0.8
4,5,Hamilton (Mercedes),36.54197,185.11418,Rainy,0.8
4,1,Verstappen (Red Bull),36.48643,36.48643,Rainy,0.8
4,2,Verstappen (Red Bull),36.45425,72.94068,Rainy,0.8
4,3,Verstappen (Red Bull),34.83321,107.7739,Rainy,0.8
4,4,Verstappen (Red Bull),35.91744,143.69134,Rainy,0.8
4,5,Verstappen (Red Bull),36.33845,180.02978,Rainy,0.8
4,1,Norris (McLaren),36.04817,36.04817,Rainy,0.8
4,2,Norris (McLaren),36.99644,73.04461,Rainy,0.8
4,3,Norris (McLaren),36.43103,109.47564,Rainy,0.8
4,4,Norris (McLaren),37.29572,146.77135,Rainy,0.8
4,5,Norris (McLaren),36.75052,183.52187,Rainy,0.8
5,1,Hamilton (Mercedes),36.75237,36.75237,Rainy,0.8
5,2,Hamilton (Mercedes),37.00794,73.76031,Rainy,0.8
5,3,Hamilton (Mercedes),37.33357,111.09388,Rainy,0.8
5,4,Hamilton (Mercedes),36.72937,147.82325,Rainy,0.8
