trial,lap,entrant,segment_idx,segment_type,length_m,entry_speed,exit_speed,segment_time,mu_effective
1,1,Norris (McLaren),3,CORNER,113.876,29.766,29.766,3.87073,0.9935
1,1,Norris (McLaren),4,STRAIGHT,186.975,29.766,19.206,3.23598,
1,1,Norris (McLaren),5,CORNER,51.746,19.206,19.206,2.73918,0.9935
1,1,Norris (McLaren),6,STRAIGHT,155.23,19.206,18.769,3.33299,
1,1,Norris (McLaren),7,CORNER,39.867,18.769,18.769,2.16912,0.9935
1,1,Norris (McLaren),8,STRAIGHT,114.148,18.769,30.411,3.15585,
1,1,Norris (McLaren),9,CORNER,128.315,30.411,30.411,4.26438,0.9935
1,1,Norris (McLaren),10,STRAIGHT,177.281,30.411,29.033,3.10393,
1,1,Norris (McLaren),11,CORNER,140.576,29.033,29.033,4.88703,0.9935
1,2,Norris (McLaren),0,STRAIGHT,189.654,0.0,22.44,6.35124,
1,2,Norris (McLaren),1,CORNER,37.344,22.44,22.44,1.70918,0.9935
1,2,Norris (McLaren),2,STRAIGHT,151.966,22.44,29.766,3.33447,
1,2,Norris (McLaren),3,CORNER,113.876,29.766,29.766,3.87073,0.9935
1,2,Norris (McLaren),4,STRAIGHT,186.975,29.766,19.206,3.23598,
1,2,Norris (McLaren),5,CORNER,51.746,19.206,19.206,2.73918,0.9935
1,2,Norris (McLaren),6,STRAIGHT,155.23,19.206,18.769,3.33299,
1,2,Norris (McLaren),7,CORNER,39.867,18.769,18.769,2.16912,0.9935
1,2,Norris (McLaren),8,STRAIGHT,114.148,18.769,30.411,3.15585,
1,2,Norris (McLaren),9,CORNER,128.315,30.411,30.411,4.26438,0.9935
1,2,Norris (McLaren),10,STRAIGHT,177.281,30.411,29.033,3.10393,
1,2,Norris (McLaren),11,CORNER,140.576,29.033,29.033,4.88703,0.9935
1,3,Norris (McLaren),0,STRAIGHT,189.654,0.0,22.44,6.35124,
1,3,Norris (McLaren),1,CORNER,37.344,22.44,22.44,1.70918,0.9935
1,3,Norris (McLaren),2,STRAIGHT,151.966,22.44,29.766,3.33447,
1,3,Norris (McLaren),3,CORNER,113.876,29.766,29.766,3.87073,0.9935
1,3,Norris (McLaren),4,STRAIGHT,186.975,29.766,19.206,3.23598,
1,3,Norris (McLaren),5,CORNER,51.746,19.206,19.206,2.73918,0.9935
1,3,Norris (McLaren),6,STRAIGHT,155.23,19.206,18.769,3.33299,
1,3,Norris (McLaren),7,CORNER,39.867,18.769,18.769,2.16912,0.9935
1,3,Norris (McLaren),8,STRAIGHT,114.148,18.769,30.411,3.15585,
1,3,Norris (McLaren),9,CORNER,128.315,30.411,30.411,4.26438,0.9935
1,3,Norris (McLaren),10,STRAIGHT,177.281,30.411,29.033,3.10393,
1,3,Norris (McLaren),11,CORNER,140.576,29.033,29.033,4.88703,0.9935
1,4,Norris (McLaren),0,STRAIGHT,189.654,0.0,22.44,6.35124,
1,4,Norris (McLaren),1,CORNER,37.344,22.44,22.44,1.70918,0.9935
1,4,Norris (McLaren),2,STRAIGHT,151.966,22.44,29.766,3.33447,
1,4,Norris (McLaren),3,CORNER,113.876,29.766,29.766,3.87073,0.9935
1,4,Norris (McLaren),4,STRAIGHT,186.975,29.766,19.206,3.23598,
1,4,Norris (McLaren),5,CORNER,51.746,19.206,19.206,2.73918,0.9935
1,4,Norris (McLaren),6,STRAIGHT,155.23,19.206,18.769,3.33299,
1,4,Norris (McLaren),7,CORNER,39.867,18.769,18.769,2.16912,0.9935
1,4,Norris (McLaren),8,STRAIGHT,114.148,18.769,30.411,3.15585,
1,4,Norris (McLaren),9,CORNER,128.315,30.411,30.411,4.26438,0.9935
1,4,Norris (McLaren),10,STRAIGHT,177.281,30.411,29.033,3.10393,
1,4,Norris (McLaren),11,CORNER,140.576,29.033,29.033,4.88703,0.9935
1,5,Norris (McLaren),0,STRAIGHT,189.654,0.0,22.44,6.35124,
1,5,Norris (McLaren),1,CORNER,37.344,22.44,22.44,1.70918,0.9935
1,5,Norris (McLaren),2,STRAIGHT,151.966,22.44,29.766,3.33447,
1,5,Norris (McLaren),3,CORNER,113.876,29.766,29.766,3.87073,0.9935
1,5,Norris (McLaren),4,STRAIGHT,186.975,29.766,19.206,3.23598,
1,5,Norris (McLaren),5,CORNER,51.746,19.206,19.206,2.73918,0.9935
1,5,Norris (McLaren),6,STRAIGHT,155.23,19.206,18.769,3.33299,
1,5,Norris (McLaren),7,CORNER,39.867,18.769,18.769,2.16912,0.9935
1,5,Norris (McLaren),8,STRAIGHT,114.148,18.769,30.411,3.15585,
1,5,Norris (McLaren),9,CORNER,128.315,30.411,30.411,4.26438,0.9935
1,5,Norris (McLaren),10,STRAIGHT,177.281,30.411,29.033,3.10393,
1,5,Norris (McLaren),11,CORNER,140.576,29.033,29.033,4.88703,0.9935
2,1,Hamilton (Mercedes),0,STRAIGHT,189.654,0.0,22.853,6.54516,
2,1,Hamilton (Mercedes),1,CORNER,37.344,22.853,22.853,1.67911,1.0255
2,1,Hamilton (Mercedes),2,STRAIGHT,151.966,22.853,30.368,3.43673,
2,1,Hamilton (Mercedes),3,CORNER,113.876,30.368,30.368,3.79489,1.0255
2,1,Hamilton (Mercedes),4,STRAIGHT,186.975,30.368,19.547,3.39699,
2,1,Hamilton (Mercedes),5,CORNER,51.746,19.547,19.547,2.69218,1.0255
2,1,Hamilton (Mercedes),6,STRAIGHT,155.23,19.547,19.101,3.48735,
2,1,Hamilton (Mercedes),7,CORNER,39.867,19.101,19.101,2.13223,1.0255
2,1,Hamilton (Mercedes),8,STRAIGHT,114.148,19.101,31.031,3.22735,
