trial,lap,entrant,lap_time,cumulative_time,weather,wetness
1,1,Hamilton (Mercedes),41.21426,41.21426,Cloudy,0.3
1,2,Hamilton (Mercedes),42.6074,83.82166,Cloudy,0.3
1,3,Hamilton (Mercedes),40.27847,124.10013,Cloudy,0.3
1,4,Hamilton (Mercedes),41.06896,165.16908,Cloudy,0.3
1,5,Hamilton (Mercedes),41.46155,206.63063,Cloudy,0.3
1,1,Verstappen (Red Bull),41.63725,41.63725,Cloudy,0.3
1,2,Verstappen (Red Bull),42.04492,83.68217,Cloudy,0.3
1,3,Verstappen (Red Bull),41.53369,125.21586,Cloudy,0.3
1,4,Verstappen (Red Bull),40.40894,165.6248,Cloudy,0.3
1,5,Verstappen (Red Bull),40.41601,206.04082,Cloudy,0.3
1,1,Norris (McLaren),40.33837,40.33837,Cloudy,0.3
1,2,Norris (McLaren),42.5004,82.83877,Cloudy,0.3
1,3,Norris (McLaren),41.43833,124.27711,Cloudy,0.3
1,4,Norris (McLaren),40.176,164.45311,Cloudy,0.3
1,5,Norris (McLaren),42.66608,207.11918,Cloudy,0.3
2,1,Hamilton (Mercedes),41.7528,41.7528,Cloudy,0.3
2,2,Hamilton (Mercedes),42.37163,84.12444,Cloudy,0.3
2,3,Hamilton (Mercedes),41.29191,125.41635,Cloudy,0.3
2,4,Hamilton (Mercedes),40.83983,166.25618,Cloudy,0.3
2,5,Hamilton (Mercedes),41.79313,208.04931,Cloudy,0.3
2,1,Verstappen (Red Bull),41.07871,41.07871,Cloudy,0.3
2,2,Verstappen (Red Bull),41.49152,82.57023,Cloudy,0.3
2,3,Verstappen (Red Bull),41.7485,124.31873,Cloudy,0.3
2,4,Verstappen (Red Bull),40.63025,164.94897,Cloudy,0.3
2,5,Verstappen (Red Bull),41.41888,206.36785,Cloudy,0.3
2,1,Norris (McLaren),41.07358,41.07358,Cloudy,0.3
2,2,Norris (McLaren),40.36344,81.43702,Cloudy,0.3
2,3,Norris (McLaren),42.11093,123.54796,Cloudy,0.3
2,4,Norris (McLaren),41.95171,165.49967,Cloudy,0.3
2,5,Norris (McLaren),42.06644,207.56611,Cloudy,0.3
3,1,Hamilton (Mercedes),41.15777,41.15777,Cloudy,0.3
3,2,Hamilton (Mercedes),41.65032,82.80809,Cloudy,0.3
3,3,Hamilton (Mercedes),41.55224,124.36033,Cloudy,0.3
3,4,Hamilton (Mercedes),40.753,165.11333,Cloudy,0.3
3,5,Hamilton (Mercedes),40.79629,205.90961,Cloudy,0.3
3,1,Verstappen (Red Bull),41.67298,41.67298,Cloudy,0.3
