trial,lap,entrant,lap_time,cumulative_time,weather,wetness
1,1,Hamilton (Mercedes),44.03875,44.03875,Sunny,0.4
1,2,Hamilton (Mercedes),44.31086,88.34961,Sunny,0.4
1,3,Hamilton (Mercedes),42.88678,131.23639,Sunny,0.4
1,4,Hamilton (Mercedes),42.8706,174.10699,Sunny,0.4
1,5,Hamilton (Mercedes),44.17894,218.28592,Sunny,0.4
1,1,Verstappen (Red Bull),44.49674,44.49674,Sunny,0.4
1,2,Verstappen (Red Bull),42.02599,86.52272,Sunny,0.4
1,3,Verstappen (Red Bull),42.74183,129.26455,Sunny,0.4
1,4,Verstappen (Red Bull),43.28568,172.55023,Sunny,0.4
1,5,Verstappen (Red Bull),42.85052,215.40075,Sunny,0.4
1,1,Norris (McLaren),43.05598,43.05598,Sunny,0.4
1,2,Norris (McLaren),42.98282,86.0388,Sunny,0.4
1,3,Norris (McLaren),43.94856,129.98736,Sunny,0.4
1,4,Norris (McLaren),43.28913,173.27649,Sunny,0.4
1,5,Norris (McLaren),43.39451,216.671,Sunny,0.4
2,1,Hamilton (Mercedes),43.16783,43.16783,Sunny,0.4
2,2,Hamilton (Mercedes),44.21503,87.38286,Sunny,0.4
2,3,Hamilton (Mercedes),44.81427,132.19713,Sunny,0.4
2,4,Hamilton (Mercedes),44.19042,176.38755,Sunny,0.4
2,5,Hamilton (Mercedes),43.64934,220.03689,Sunny,0.4
2,1,Verstappen (Red Bull),42.39932,42.39932,Sunny,0.4
2,2,Verstappen (Red Bull),43.40271,85.80203,Sunny,0.4
2,3,Verstappen (Red Bull),43.38585,129.18789,Sunny,0.4
2,4,Verstappen (Red Bull),42.98305,172.17094,Sunny,0.4
2,5,Verstappen (Red Bull),41.77153,213.94247,Sunny,0.4
2,1,Norris (McLaren),42.66857,42.66857,Sunny,0.4
2,2,Norris (McLaren),42.42589,85.09446,Sunny,0.4
2,3,Norris (McLaren),42.57876,127.67322,Sunny,0.4
2,4,Norris (McLaren),43.39152,171.06474,Sunny,0.4
2,5,Norris (McLaren),42.46379,213.52853,Sunny,0.4
3,1,Hamilton (Mercedes),43.67526,43.67526,Sunny,0.4
3,2,Hamilton (Mercedes),44.54604,88.2213,Sunny,0.4
3,3,Hamilton (Mercedes),43.36904,131.59034,Sunny,0.4
3,4,Hamilton (Mercedes),43.7661,175.35643,Sunny,0.4
3,5,Hamilton (Mercedes),44.16236,219.5188,Sunny,0.4
3,1,Verstappen (Red Bull),42.73093,42.73093,Sunny,0.4
3,2,Verstappen (Red Bull),42.21388,84.9448,Sunny,0.4
3,3,Verstappen (Red Bull),43.24648,128.19128,Sunny,0.4
3,4,Verstappen (Red Bull),43.60555,171.79683,Sunny,0.4
3,5,Verstappen (Red Bull),42.07382,213.87064,Sunny,0.4
3,1,Norris (McLaren),42.9631,42.9631,Sunny,0.4
3,2,Norris (McLaren),42.84114,85.80423,Sunny,0.4
3,3,Norris (McLaren),44.12286,129.92709,Sunny,0.4
3,4,Norris (McLaren),42.042,171.96909,Sunny,0.4
3,5,Norris (McLaren),43.00919,214.97828,Sunny,0.4
4,1,Hamilton (Mercedes),42.96063,42.96063,Sunny,0.4
4,2,Hamilton (Mercedes),43.23006,86.19069,Sunny,0.4
4,3,Hamilton (Mercedes),43.79938,129.99007,Sunny,0.4
4,4,Hamilton (Mercedes),43.59021,173.58028,Sunny,0.4
4,5,Hamilton (Mercedes),43.70254,217.28282,Sunny,0.4
4,1,Verstappen (Red Bull),42.65418,42.65418,Sunny,0.4
4,2,Verstappen (Red Bull),42.16247,84.81665,Sunny,0.4
4,3,Verstappen (Red Bull),43.62453,128.44119,Sunny,0.4
4,4,Verstappen (Red Bull),43.94934,172.39053,Sunny,0.4
4,5,Verstappen (Red Bull),43.0728,215.46333,Sunny,0.4
4,1,Norris (McLaren),42.93163,42.93163,Sunny,0.4
4,2,Norris (McLaren),44.13586,87.06749,Sunny,0.4
4,3,Norris (McLaren),43.55224,130.61973,Sunny,0.4
4,4,Norris (McLaren),43.37799,173.99772,Sunny,0.4
4,5,Norris (McLaren),43.84107,217.83879,Sunny,0.4
5,1,Hamilton (Mercedes),43.29006,43.29006,Sunny,0.4
5,2,Hamilton (Mercedes),43.31648,86.60653,Sunny,0.4
5,3,Hamilton (Mercedes),43.84717,130.4537,Sunny,0.4
5,4,Hamilton (Mercedes),43.15835,173.61206,Sunny,0.4
5,5,Hamilton (Mercedes),43.80991,217.42196,Sunny,0.4
5,1,Verstappen (Red Bull),43.22579,43.22579,Sunny,0.4
5,2,Verstappen (Red Bull),43.42374,86.64953,Sunny,0.4
5,3,Verstappen (Red Bull),43.38832,130.03785,Sunny,0.4
5,4,Verstappen (Red Bull),42.2741,172.31194,Sunny,0.4
5,5,Verstappen (Red Bull),43.00926,215.3212,Sunny,0.4
5,1,Norris (McLaren),43.43694,43.43694,Sunny,0.4
5,2,Norris (McLaren),43.92041,87.35735,Sunny,0.4
5,3,Norris (McLaren),43.90039,131.25774,Sunny,0.4
5,4,Norris (McLaren),42.99655,174.25429,Sunny,0.4
5,5,Norris (McLaren),43.04801,217.3023,Sunny,0.4
6,1,Hamilton (Mercedes),43.12871,43.12871,Sunny,0.4
6,2,Hamilton (Mercedes),43.52508,86.65379,Sunny,0.4
6,3,Hamilton (Mercedes),43.33839,129.99218,Sunny,0.4
6,4,Hamilton (Mercedes),43.05354,173.04572,Sunny,0.4
6,5,Hamilton (Mercedes),43.61999,216.66571,Sunny,0.4
6,1,Verstappen (Red Bull),43.67659,43.67659,Sunny,0.4
6,2,Verstappen (Red Bull),43.99321,87.6698,Sunny,0.4
6,3,Verstappen (Red Bull),43.2699,130.93969,Sunny,0.4
6,4,Verstappen (Red Bull),43.02586,173.96556,Sunny,0.4
6,5,Verstappen (Red Bull),43.28407,217.24963,Sunny,0.4
6,1,Norris (McLaren),43.75345,43.75345,Sunny,0.4
6,2,Norris (McLaren),43.57543,87.32888,Sunny,0.4
6,3,Norris (McLaren),43.47405,130.80293,Sunny,0.4
6,4,Norris (McLaren),43.04463,173.84756,Sunny,0.4
