trial,lap,entrant,lap_time,cumulative_time,weather,wetness
1,1,Hamilton (Mercedes),17.27484,17.27484,Sunny,0.05
1,2,Hamilton (Mercedes),16.44187,33.71671,Sunny,0.05
1,3,Hamilton (Mercedes),17.5882,51.30491,Sunny,0.05
1,4,Hamilton (Mercedes),17.35576,68.66066,Sunny,0.05
1,5,Hamilton (Mercedes),18.26001,86.92067,Sunny,0.05
1,1,Verstappen (Red Bull),17.39727,17.39727,Sunny,0.05
1,2,Verstappen (Red Bull),17.48914,34.88641,Sunny,0.05
1,3,Verstappen (Red Bull),16.85057,51.73699,Sunny,0.05
1,4,Verstappen (Red Bull),16.66818,68.40517,Sunny,0.05
1,5,Verstappen (Red Bull),17.89879,86.30396,Sunny,0.05
1,1,Norris (McLaren),17.35318,17.35318,Sunny,0.05
1,2,Norris (McLaren),17.64067,34.99385,Sunny,0.05
1,3,Norris (McLaren),17.46788,52.46172,Sunny,0.05
1,4,Norris (McLaren),17.8142,70.27592,Sunny,0.05
1,5,Norris (McLaren),16.00173,86.27765,Sunny,0.05
2,1,Hamilton (Mercedes),16.08847,16.08847,Sunny,0.05
2,2,Hamilton (Mercedes),17.39681,33.48528,Sunny,0.05
2,3,Hamilton (Mercedes),18.36961,51.85489,Sunny,0.05
2,4,Hamilton (Mercedes),15.9871,67.84199,Sunny,0.05
2,5,Hamilton (Mercedes),16.67738,84.51937,Sunny,0.05
2,1,Verstappen (Red Bull),17.15066,17.15066,Sunny,0.05
2,2,Verstappen (Red Bull),16.7155,33.86616,Sunny,0.05
2,3,Verstappen (Red Bull),16.84428,50.71044,Sunny,0.05
2,4,Verstappen (Red Bull),16.78467,67.49512,Sunny,0.05
2,5,Verstappen (Red Bull),17.57157,85.06669,Sunny,0.05
2,1,Norris (McLaren),17.25525,17.25525,Sunny,0.05
2,2,Norris (McLaren),17.36063,34.61588,Sunny,0.05
2,3,Norris (McLaren),16.35944,50.97532,Sunny,0.05
2,4,Norris (McLaren),17.69223,68.66755,Sunny,0.05
2,5,Norris (McLaren),18.4549,87.12245,Sunny,0.05
3,1,Hamilton (Mercedes),17.40829,17.40829,Sunny,0.05
3,2,Hamilton (Mercedes),16.86721,34.2755,Sunny,0.05
3,3,Hamilton (Mercedes),16.34711,50.6226,Sunny,0.05
3,4,Hamilton (Mercedes),17.31466,67.93726,Sunny,0.05
3,5,Hamilton (Mercedes),17.2984,85.23566,Sunny,0.05
3,1,Verstappen (Red Bull),16.84803,16.84803,Sunny,0.05
3,2,Verstappen (Red Bull),15.63651,32.48455,Sunny,0.05
3,3,Verstappen (Red Bull),16.52862,49.01316,Sunny,0.05
3,4,Verstappen (Red Bull),16.33088,65.34404,Sunny,0.05
3,5,Verstappen (Red Bull),16.45544,81.79948,Sunny,0.05
3,1,Norris (McLaren),17.35764,17.35764,Sunny,0.05
3,2,Norris (McLaren),16.42991,33.78755,Sunny,0.05
3,3,Norris (McLaren),17.00525,50.7928,Sunny,0.05
3,4,Norris (McLaren),18.11352,68.90632,Sunny,0.05
3,5,Norris (McLaren),16.61551,85.52183,Sunny,0.05
4,1,Hamilton (Mercedes),16.98397,16.98397,Sunny,0.05
4,2,Hamilton (Mercedes),17.38023,34.3642,Sunny,0.05
4,3,Hamilton (Mercedes),16.66687,51.03107,Sunny,0.05
4,4,Hamilton (Mercedes),16.16828,67.19935,Sunny,0.05
4,5,Hamilton (Mercedes),17.164,84.36335,Sunny,0.05
4,1,Verstappen (Red Bull),17.47053,17.47053,Sunny,0.05
4,2,Verstappen (Red Bull),15.9388,33.40933,Sunny,0.05
4,3,Verstappen (Red Bull),16.7686,50.17793,Sunny,0.05
4,4,Verstappen (Red Bull),16.66922,66.84716,Sunny,0.05
4,5,Verstappen (Red Bull),17.71359,84.56074,Sunny,0.05
4,1,Norris (McLaren),16.00812,16.00812,Sunny,0.05
4,2,Norris (McLaren),16.97531,32.98343,Sunny,0.05
4,3,Norris (McLaren),16.09572,49.07914,Sunny,0.05
4,4,Norris (McLaren),16.43864,65.51778,Sunny,0.05
4,5,Norris (McLaren),17.16322,82.68101,Sunny,0.05
5,1,Hamilton (Mercedes),16.80808,16.80808,Sunny,0.05
5,2,Hamilton (Mercedes),16.92041,33.72849,Sunny,0.05
5,3,Hamilton (Mercedes),16.59286,50.32136,Sunny,0.05
5,4,Hamilton (Mercedes),16.11871,66.44007,Sunny,0.05
5,5,Hamilton (Mercedes),17.52856,83.96863,Sunny,0.05
5,1,Verstappen (Red Bull),17.81432,17.81432,Sunny,0.05
5,2,Verstappen (Red Bull),16.93778,34.75211,Sunny,0.05
5,3,Verstappen (Red Bull),16.74296,51.49507,Sunny,0.05
5,4,Verstappen (Red Bull),17.72419,69.21925,Sunny,0.05
5,5,Verstappen (Red Bull),17.24864,86.46789,Sunny,0.05
5,1,Norris (McLaren),17.34411,17.34411,Sunny,0.05
5,2,Norris (McLaren),17.80719,35.15131,Sunny,0.05
5,3,Norris (McLaren),16.51499,51.6663,Sunny,0.05
5,4,Norris (McLaren),16.54862,68.21492,Sunny,0.05
5,5,Norris (McLaren),17.22405,85.43897,Sunny,0.05
6,1,Hamilton (Mercedes),16.37623,16.37623,Sunny,0.05
6,2,Hamilton (Mercedes),17.02778,33.404,Sunny,0.05
6,3,Hamilton (Mercedes),17.14406,50.54806,Sunny,0.05
6,4,Hamilton (Mercedes),17.33493,67.88299,Sunny,0.05
6,5,Hamilton (Mercedes),17.30078,85.18377,Sunny,0.05
6,1,Verstappen (Red Bull),16.13908,16.13908,Sunny,0.05
6,2,Verstappen (Red Bull),16.87424,33.01332,Sunny,0.05
6,3,Verstappen (Red Bull),17.15469,50.16801,Sunny,0.05
6,4,Verstappen (Red Bull),17.54863,67.71664,Sunny,0.05
6,5,Verstappen (Red Bull),17.53232,85.24897,Sunny,0.05
6,1,Norris (McLaren),16.96267,16.96267,Sunny,0.05
6,2,Norris (McLaren),17.01413,33.9768,Sunny,0.05
6,3,Norris (McLaren),16.30964,50.28644,Sunny,0.05
6,4,Norris (McLaren),16.81411,67.10055,Sunny,0.05
6,5,Norris (McLaren),16.57651,83.67707,Sunny,0.05
7,1,Hamilton (Mercedes),16.27141,16.27141,Sunny,0.05
7,2,Hamilton (Mercedes),16.83786,33.10928,Sunny,0.05
7,3,Hamilton (Mercedes),17.57876,50.68803,Sunny,0.05
7,4,Hamilton (Mercedes),17.88406,68.5721,Sunny,0.05
7,5,Hamilton (Mercedes),17.18659,85.75868,Sunny,0.05
7,1,Verstappen (Red Bull),16.89084,16.89084,Sunny,0.05
7,2,Verstappen (Red Bull),17.14905,34.0399,Sunny,0.05
