trial,lap,entrant,lap_time,cumulative_time,weather,wetness
1,1,Hamilton (Mercedes),43.74881,43.74881,Cloudy,0.3
1,2,Hamilton (Mercedes),44.02092,87.76972,Cloudy,0.3
1,3,Hamilton (Mercedes),42.59683,130.36655,Cloudy,0.3
1,4,Hamilton (Mercedes),42.58066,172.94721,Cloudy,0.3
1,5,Hamilton (Mercedes),43.88899,216.8362,Cloudy,0.3
1,1,Verstappen (Red Bull),44.36691,44.36691,Cloudy,0.3
1,2,Verstappen (Red Bull),41.89616,86.26307,Cloudy,0.3
1,3,Verstappen (Red Bull),42.612,128.87506,Cloudy,0.3
1,4,Verstappen (Red Bull),43.15585,172.03091,Cloudy,0.3
1,5,Verstappen (Red Bull),42.72069,214.7516,Cloudy,0.3
1,1,Norris (McLaren),43.07035,43.07035,Cloudy,0.3
1,2,Norris (McLaren),42.9972,86.06755,Cloudy,0.3
1,3,Norris (McLaren),43.96293,130.03048,Cloudy,0.3
1,4,Norris (McLaren),43.30351,173.33399,Cloudy,0.3
1,5,Norris (McLaren),43.40888,216.74287,Cloudy,0.3
2,1,Hamilton (Mercedes),42.87789,42.87789,Cloudy,0.3
2,2,Hamilton (Mercedes),43.92509,86.80297,Cloudy,0.3
2,3,Hamilton (Mercedes),44.52432,131.3273,Cloudy,0.3
2,4,Hamilton (Mercedes),43.90047,175.22777,Cloudy,0.3
2,5,Hamilton (Mercedes),43.35939,218.58716,Cloudy,0.3
2,1,Verstappen (Red Bull),42.26949,42.26949,Cloudy,0.3
2,2,Verstappen (Red Bull),43.27288,85.54238,Cloudy,0.3
2,3,Verstappen (Red Bull),43.25602,128.7984,Cloudy,0.3
2,4,Verstappen (Red Bull),42.85322,171.65162,Cloudy,0.3
2,5,Verstappen (Red Bull),41.6417,213.29332,Cloudy,0.3
2,1,Norris (McLaren),42.68295,42.68295,Cloudy,0.3
2,2,Norris (McLaren),42.44027,85.12321,Cloudy,0.3
2,3,Norris (McLaren),42.59313,127.71635,Cloudy,0.3
2,4,Norris (McLaren),43.4059,171.12224,Cloudy,0.3
2,5,Norris (McLaren),42.47816,213.6004,Cloudy,0.3
3,1,Hamilton (Mercedes),43.38531,43.38531,Cloudy,0.3
3,2,Hamilton (Mercedes),44.2561,87.64141,Cloudy,0.3
3,3,Hamilton (Mercedes),43.07909,130.7205,Cloudy,0.3
3,4,Hamilton (Mercedes),43.47615,174.19666,Cloudy,0.3
3,5,Hamilton (Mercedes),43.87242,218.06907,Cloudy,0.3
3,1,Verstappen (Red Bull),42.6011,42.6011,Cloudy,0.3
3,2,Verstappen (Red Bull),42.08405,84.68514,Cloudy,0.3
3,3,Verstappen (Red Bull),43.11665,127.80179,Cloudy,0.3
3,4,Verstappen (Red Bull),43.47572,171.27751,Cloudy,0.3
3,5,Verstappen (Red Bull),41.94399,213.2215,Cloudy,0.3
3,1,Norris (McLaren),42.97747,42.97747,Cloudy,0.3
3,2,Norris (McLaren),42.85551,85.83298,Cloudy,0.3
3,3,Norris (McLaren),44.13723,129.97021,Cloudy,0.3
3,4,Norris (McLaren),42.05637,172.02659,Cloudy,0.3
3,5,Norris (McLaren),43.02356,215.05015,Cloudy,0.3
4,1,Hamilton (Mercedes),42.67068,42.67068,Cloudy,0.3
4,2,Hamilton (Mercedes),42.94012,85.6108,Cloudy,0.3
4,3,Hamilton (Mercedes),43.50944,129.12024,Cloudy,0.3
4,4,Hamilton (Mercedes),43.30027,172.4205,Cloudy,0.3
4,5,Hamilton (Mercedes),43.4126,215.8331,Cloudy,0.3
4,1,Verstappen (Red Bull),42.52435,42.52435,Cloudy,0.3
4,2,Verstappen (Red Bull),42.03264,84.55699,Cloudy,0.3
4,3,Verstappen (Red Bull),43.4947,128.0517,Cloudy,0.3
4,4,Verstappen (Red Bull),43.81951,171.87121,Cloudy,0.3
4,5,Verstappen (Red Bull),42.94297,214.81418,Cloudy,0.3
4,1,Norris (McLaren),42.946,42.946,Cloudy,0.3
4,2,Norris (McLaren),44.15024,87.09624,Cloudy,0.3
4,3,Norris (McLaren),43.56661,130.66285,Cloudy,0.3
4,4,Norris (McLaren),43.39237,174.05522,Cloudy,0.3
4,5,Norris (McLaren),43.85545,217.91067,Cloudy,0.3
5,1,Hamilton (Mercedes),43.00011,43.00011,Cloudy,0.3
5,2,Hamilton (Mercedes),43.02653,86.02664,Cloudy,0.3
5,3,Hamilton (Mercedes),43.55722,129.58387,Cloudy,0.3
5,4,Hamilton (Mercedes),42.86841,172.45228,Cloudy,0.3
5,5,Hamilton (Mercedes),43.51996,215.97224,Cloudy,0.3
5,1,Verstappen (Red Bull),43.09596,43.09596,Cloudy,0.3
5,2,Verstappen (Red Bull),43.29391,86.38987,Cloudy,0.3
5,3,Verstappen (Red Bull),43.25849,129.64836,Cloudy,0.3
5,4,Verstappen (Red Bull),42.14427,171.79263,Cloudy,0.3
5,5,Verstappen (Red Bull),42.87943,214.67205,Cloudy,0.3
5,1,Norris (McLaren),43.45131,43.45131,Cloudy,0.3
5,2,Norris (McLaren),43.93478,87.3861,Cloudy,0.3
5,3,Norris (McLaren),43.91477,131.30087,Cloudy,0.3
5,4,Norris (McLaren),43.01092,174.31179,Cloudy,0.3
5,5,Norris (McLaren),43.06239,217.37417,Cloudy,0.3
6,1,Hamilton (Mercedes),42.83876,42.83876,Cloudy,0.3
6,2,Hamilton (Mercedes),43.23513,86.0739,Cloudy,0.3
6,3,Hamilton (Mercedes),43.04845,129.12235,Cloudy,0.3
6,4,Hamilton (Mercedes),42.7636,171.88595,Cloudy,0.3
6,5,Hamilton (Mercedes),43.33005,215.21599,Cloudy,0.3
6,1,Verstappen (Red Bull),43.54676,43.54676,Cloudy,0.3
6,2,Verstappen (Red Bull),43.86338,87.41014,Cloudy,0.3
6,3,Verstappen (Red Bull),43.14007,130.55021,Cloudy,0.3
6,4,Verstappen (Red Bull),42.89603,173.44624,Cloudy,0.3
6,5,Verstappen (Red Bull),43.15424,216.60048,Cloudy,0.3
