trial,lap,entrant,lap_time,cumulative_time,weather,wetness
1,1,Hamilton (Mercedes),43.32178,43.32178,Sunny,0.05
1,2,Hamilton (Mercedes),43.5939,86.91568,Sunny,0.05
1,3,Hamilton (Mercedes),42.16981,129.08549,Sunny,0.05
1,4,Hamilton (Mercedes),42.15364,171.23913,Sunny,0.05
1,5,Hamilton (Mercedes),43.46197,214.7011,Sunny,0.05
1,6,Hamilton (Mercedes),44.43478,259.13587,Sunny,0.05
1,7,Hamilton (Mercedes),42.05227,301.18814,Sunny,0.05
1,8,Hamilton (Mercedes),42.74254,343.93068,Sunny,0.05
1,9,Hamilton (Mercedes),43.26697,387.19764,Sunny,0.05
1,10,Hamilton (Mercedes),42.84735,430.045,Sunny,0.05
1,1,Verstappen (Red Bull),42.61211,42.61211,Sunny,0.05
1,2,Verstappen (Red Bull),42.5525,85.1646,Sunny,0.05
1,3,Verstappen (Red Bull),43.33939,128.504,Sunny,0.05
1,4,Verstappen (Red Bull),42.80208,171.30608,Sunny,0.05
1,5,Verstappen (Red Bull),42.88794,214.19402,Sunny,0.05
1,6,Verstappen (Red Bull),42.07216,256.26618,Sunny,0.05
1,7,Verstappen (Red Bull),43.15814,299.42432,Sunny,0.05
1,8,Verstappen (Red Bull),43.77957,343.2039,Sunny,0.05
1,9,Verstappen (Red Bull),43.13262,386.33651,Sunny,0.05
1,10,Verstappen (Red Bull),42.5715,428.90801,Sunny,0.05
1,1,Norris (McLaren),42.3795,42.3795,Sunny,0.05
1,2,Norris (McLaren),43.61093,85.99042,Sunny,0.05
1,3,Norris (McLaren),43.59024,129.58066,Sunny,0.05
1,4,Norris (McLaren),43.09589,172.67655,Sunny,0.05
1,5,Norris (McLaren),41.60902,214.28557,Sunny,0.05
1,6,Norris (McLaren),42.70388,256.98945,Sunny,0.05
1,7,Norris (McLaren),42.4612,299.45065,Sunny,0.05
1,8,Norris (McLaren),42.61407,342.06472,Sunny,0.05
1,9,Norris (McLaren),43.42683,385.49154,Sunny,0.05
1,10,Norris (McLaren),42.49909,427.99063,Sunny,0.05
2,1,Hamilton (Mercedes),42.95829,42.95829,Sunny,0.05
2,2,Hamilton (Mercedes),43.82908,86.78737,Sunny,0.05
2,3,Hamilton (Mercedes),42.65207,129.43944,Sunny,0.05
2,4,Hamilton (Mercedes),43.04913,172.48857,Sunny,0.05
2,5,Hamilton (Mercedes),43.4454,215.93397,Sunny,0.05
2,6,Hamilton (Mercedes),42.73203,258.666,Sunny,0.05
2,7,Hamilton (Mercedes),42.23344,300.89944,Sunny,0.05
2,8,Hamilton (Mercedes),43.22917,344.12861,Sunny,0.05
2,9,Hamilton (Mercedes),43.57542,387.70402,Sunny,0.05
2,10,Hamilton (Mercedes),42.09839,429.80241,Sunny,0.05
2,1,Verstappen (Red Bull),42.53642,42.53642,Sunny,0.05
2,2,Verstappen (Red Bull),42.43705,84.97347,Sunny,0.05
2,3,Verstappen (Red Bull),43.48141,128.45489,Sunny,0.05
2,4,Verstappen (Red Bull),41.7859,170.24079,Sunny,0.05
2,5,Verstappen (Red Bull),42.57398,212.81477,Sunny,0.05
2,6,Verstappen (Red Bull),41.85728,254.67205,Sunny,0.05
2,7,Verstappen (Red Bull),42.1367,296.80874,Sunny,0.05
2,8,Verstappen (Red Bull),42.7271,339.53584,Sunny,0.05
2,9,Verstappen (Red Bull),42.51018,382.04602,Sunny,0.05
2,10,Verstappen (Red Bull),42.62667,424.67269,Sunny,0.05
2,1,Norris (McLaren),42.69228,42.69228,Sunny,0.05
2,2,Norris (McLaren),42.08881,84.78109,Sunny,0.05
2,3,Norris (McLaren),43.88316,128.66425,Sunny,0.05
2,4,Norris (McLaren),44.28179,172.94605,Sunny,0.05
2,5,Norris (McLaren),43.20604,216.15208,Sunny,0.05
2,6,Norris (McLaren),42.96693,259.11902,Sunny,0.05
2,7,Norris (McLaren),44.17117,303.29018,Sunny,0.05
2,8,Norris (McLaren),43.58754,346.87773,Sunny,0.05
2,9,Norris (McLaren),43.4133,390.29103,Sunny,0.05
2,10,Norris (McLaren),43.87638,434.16741,Sunny,0.05
3,1,Hamilton (Mercedes),42.57309,42.57309,Sunny,0.05
3,2,Hamilton (Mercedes),42.59951,85.1726,Sunny,0.05
3,3,Hamilton (Mercedes),43.1302,128.30281,Sunny,0.05
3,4,Hamilton (Mercedes),42.44139,170.74419,Sunny,0.05
3,5,Hamilton (Mercedes),43.09294,213.83713,Sunny,0.05
3,6,Hamilton (Mercedes),43.20922,257.04635,Sunny,0.05
3,7,Hamilton (Mercedes),43.4001,300.44645,Sunny,0.05
3,8,Hamilton (Mercedes),43.36594,343.81239,Sunny,0.05
3,9,Hamilton (Mercedes),42.29151,386.10391,Sunny,0.05
3,10,Hamilton (Mercedes),43.00042,429.10433,Sunny,0.05
3,1,Verstappen (Red Bull),42.92252,42.92252,Sunny,0.05
3,2,Verstappen (Red Bull),43.31646,86.23898,Sunny,0.05
3,3,Verstappen (Red Bull),43.30015,129.53912,Sunny,0.05
3,4,Verstappen (Red Bull),42.56368,172.1028,Sunny,0.05
3,5,Verstappen (Red Bull),42.60561,214.70842,Sunny,0.05
3,6,Verstappen (Red Bull),42.03159,256.74,Sunny,0.05
3,7,Verstappen (Red Bull),42.44264,299.18264,Sunny,0.05
3,8,Verstappen (Red Bull),42.24904,341.43168,Sunny,0.05
3,9,Verstappen (Red Bull),41.95363,383.38531,Sunny,0.05
3,10,Verstappen (Red Bull),42.54106,425.92638,Sunny,0.05
