trial,lap,entrant,lap_time,cumulative_time,weather,wetness
1,1,Hamilton (Mercedes),42.08955,42.08955,Cloudy,0.25
1,2,Hamilton (Mercedes),43.11533,85.20488,Cloudy,0.25
1,3,Hamilton (Mercedes),41.94533,127.15021,Cloudy,0.25
1,4,Hamilton (Mercedes),43.47904,170.62924,Cloudy,0.25
1,5,Hamilton (Mercedes),43.91639,214.54563,Cloudy,0.25
1,1,Verstappen (Red Bull),42.65245,42.65245,Cloudy,0.25
1,2,Verstappen (Red Bull),41.50398,84.15643,Cloudy,0.25
1,3,Verstappen (Red Bull),42.69862,126.85505,Cloudy,0.25
1,4,Verstappen (Red Bull),43.99414,170.84919,Cloudy,0.25
1,5,Verstappen (Red Bull),41.96703,212.81622,Cloudy,0.25
1,1,Norris (McLaren),43.32688,43.32688,Cloudy,0.25
1,2,Norris (McLaren),43.79893,87.12581,Cloudy,0.25
1,3,Norris (McLaren),43.16679,130.2926,Cloudy,0.25
1,4,Norris (McLaren),43.10908,173.40168,Cloudy,0.25
1,5,Norris (McLaren),43.34852,216.75021,Cloudy,0.25
1,1,Leclerc (Ferrari),42.60357,42.60357,Cloudy,0.25
1,2,Leclerc (Ferrari),43.52416,86.12773,Cloudy,0.25
1,3,Leclerc (Ferrari),42.43179,128.55952,Cloudy,0.25
1,4,Leclerc (Ferrari),42.02738,170.5869,Cloudy,0.25
1,5,Leclerc (Ferrari),43.35637,213.94327,Cloudy,0.25
2,1,Hamilton (Mercedes),42.57661,42.57661,Cloudy,0.25
2,2,Hamilton (Mercedes),42.80801,85.38462,Cloudy,0.25
2,3,Hamilton (Mercedes),42.79012,128.17473,Cloudy,0.25
2,4,Hamilton (Mercedes),43.36652,171.54126,Cloudy,0.25
2,5,Hamilton (Mercedes),42.70162,214.24287,Cloudy,0.25
2,1,Verstappen (Red Bull),42.16053,42.16053,Cloudy,0.25
2,2,Verstappen (Red Bull),41.63571,83.79624,Cloudy,0.25
2,3,Verstappen (Red Bull),41.69411,125.49036,Cloudy,0.25
2,4,Verstappen (Red Bull),42.81505,168.3054,Cloudy,0.25
2,5,Verstappen (Red Bull),42.16011,210.46551,Cloudy,0.25
2,1,Norris (McLaren),42.09592,42.09592,Cloudy,0.25
2,2,Norris (McLaren),43.05835,85.15427,Cloudy,0.25
2,3,Norris (McLaren),42.73887,127.89314,Cloudy,0.25
2,4,Norris (McLaren),43.45239,171.34554,Cloudy,0.25
2,5,Norris (McLaren),42.95963,214.30516,Cloudy,0.25
2,1,Leclerc (Ferrari),42.29502,42.29502,Cloudy,0.25
2,2,Leclerc (Ferrari),42.87058,85.1656,Cloudy,0.25
2,3,Leclerc (Ferrari),43.01471,128.18032,Cloudy,0.25
2,4,Leclerc (Ferrari),42.76747,170.94779,Cloudy,0.25
2,5,Leclerc (Ferrari),42.54042,213.4882,Cloudy,0.25
3,1,Hamilton (Mercedes),43.23093,43.23093,Cloudy,0.25
3,2,Hamilton (Mercedes),41.77652,85.00745,Cloudy,0.25
3,3,Hamilton (Mercedes),42.66357,127.67102,Cloudy,0.25
3,4,Hamilton (Mercedes),43.17694,170.84796,Cloudy,0.25
3,5,Hamilton (Mercedes),43.4657,214.31366,Cloudy,0.25
3,1,Verstappen (Red Bull),41.96117,41.96117,Cloudy,0.25
3,2,Verstappen (Red Bull),42.00117,83.96234,Cloudy,0.25
3,3,Verstappen (Red Bull),42.48804,126.45038,Cloudy,0.25
3,4,Verstappen (Red Bull),42.23358,168.68396,Cloudy,0.25
3,5,Verstappen (Red Bull),42.87725,211.56121,Cloudy,0.25
3,1,Norris (McLaren),42.92959,42.92959,Cloudy,0.25
3,2,Norris (McLaren),42.08013,85.00973,Cloudy,0.25
3,3,Norris (McLaren),43.2686,128.27833,Cloudy,0.25
3,4,Norris (McLaren),44.17226,172.45058,Cloudy,0.25
