trial,lap,entrant,lap_time,cumulative_time,weather,wetness
1,1,Hamilton (Mercedes),43.86457,43.86457,Sunny,0.8
1,2,Hamilton (Mercedes),44.13668,88.00125,Sunny,0.8
1,3,Hamilton (Mercedes),42.7126,130.71385,Sunny,0.8
1,4,Hamilton (Mercedes),42.69642,173.41027,Sunny,0.8
1,5,Hamilton (Mercedes),44.00476,217.41503,Sunny,0.8
1,1,Verstappen (Red Bull),44.30371,44.30371,Sunny,0.8
1,2,Verstappen (Red Bull),41.83296,86.13668,Sunny,0.8
1,3,Verstappen (Red Bull),42.5488,128.68548,Sunny,0.8
1,4,Verstappen (Red Bull),43.09266,171.77814,Sunny,0.8
1,5,Verstappen (Red Bull),42.6575,214.43564,Sunny,0.8
1,1,Norris (McLaren),42.99242,42.99242,Sunny,0.8
1,2,Norris (McLaren),42.91926,85.91168,Sunny,0.8
1,3,Norris (McLaren),43.885,129.79668,Sunny,0.8
1,4,Norris (McLaren),43.22557,173.02225,Sunny,0.8
1,5,Norris (McLaren),43.33095,216.3532,Sunny,0.8
2,1,Hamilton (Mercedes),42.99365,42.99365,Sunny,0.8
2,2,Hamilton (Mercedes),44.04085,87.0345,Sunny,0.8
2,3,Hamilton (Mercedes),44.64009,131.67459,Sunny,0.8
2,4,Hamilton (Mercedes),44.01624,175.69083,Sunny,0.8
2,5,Hamilton (Mercedes),43.47516,219.16599,Sunny,0.8
2,1,Verstappen (Red Bull),42.2063,42.2063,Sunny,0.8
2,2,Verstappen (Red Bull),43.20969,85.41599,Sunny,0.8
2,3,Verstappen (Red Bull),43.19283,128.60882,Sunny,0.8
2,4,Verstappen (Red Bull),42.79003,171.39885,Sunny,0.8
2,5,Verstappen (Red Bull),41.57851,212.97736,Sunny,0.8
2,1,Norris (McLaren),42.60501,42.60501,Sunny,0.8
2,2,Norris (McLaren),42.36233,84.96735,Sunny,0.8
2,3,Norris (McLaren),42.5152,127.48255,Sunny,0.8
2,4,Norris (McLaren),43.32796,170.81051,Sunny,0.8
2,5,Norris (McLaren),42.40023,213.21073,Sunny,0.8
3,1,Hamilton (Mercedes),43.50108,43.50108,Sunny,0.8
3,2,Hamilton (Mercedes),44.37186,87.87294,Sunny,0.8
3,3,Hamilton (Mercedes),43.19486,131.0678,Sunny,0.8
3,4,Hamilton (Mercedes),43.59192,174.65972,Sunny,0.8
3,5,Hamilton (Mercedes),43.98818,218.6479,Sunny,0.8
3,1,Verstappen (Red Bull),42.5379,42.5379,Sunny,0.8
3,2,Verstappen (Red Bull),42.02085,84.55876,Sunny,0.8
3,3,Verstappen (Red Bull),43.05345,127.61221,Sunny,0.8
3,4,Verstappen (Red Bull),43.41253,171.02474,Sunny,0.8
3,5,Verstappen (Red Bull),41.88079,212.90553,Sunny,0.8
