trial,lap,entrant,lap_time,cumulative_time,weather,wetness
1,1,Hamilton (Mercedes),43.99922,43.99922,Sunny,0.6
1,2,Hamilton (Mercedes),44.27133,88.27055,Sunny,0.6
1,3,Hamilton (Mercedes),42.84725,131.1178,Sunny,0.6
1,4,Hamilton (Mercedes),42.83107,173.94887,Sunny,0.6
1,5,Hamilton (Mercedes),44.13941,218.08828,Sunny,0.6
1,1,Verstappen (Red Bull),44.40312,44.40312,Sunny,0.6
1,2,Verstappen (Red Bull),41.93237,86.33549,Sunny,0.6
1,3,Verstappen (Red Bull),42.64821,128.9837,Sunny,0.6
1,4,Verstappen (Red Bull),43.19206,172.17577,Sunny,0.6
1,5,Verstappen (Red Bull),42.75691,214.93267,Sunny,0.6
1,1,Norris (McLaren),43.02262,43.02262,Sunny,0.6
1,2,Norris (McLaren),42.94946,85.97208,Sunny,0.6
1,3,Norris (McLaren),43.9152,129.88729,Sunny,0.6
1,4,Norris (McLaren),43.25577,173.14306,Sunny,0.6
1,5,Norris (McLaren),43.36115,216.50421,Sunny,0.6
2,1,Hamilton (Mercedes),43.1283,43.1283,Sunny,0.6
2,2,Hamilton (Mercedes),44.1755,87.30381,Sunny,0.6
2,3,Hamilton (Mercedes),44.77474,132.07855,Sunny,0.6
2,4,Hamilton (Mercedes),44.15089,176.22944,Sunny,0.6
2,5,Hamilton (Mercedes),43.60981,219.83924,Sunny,0.6
2,1,Verstappen (Red Bull),42.30571,42.30571,Sunny,0.6
2,2,Verstappen (Red Bull),43.3091,85.6148,Sunny,0.6
2,3,Verstappen (Red Bull),43.29224,128.90704,Sunny,0.6
2,4,Verstappen (Red Bull),42.88944,171.79648,Sunny,0.6
2,5,Verstappen (Red Bull),41.67791,213.47439,Sunny,0.6
2,1,Norris (McLaren),42.63521,42.63521,Sunny,0.6
2,2,Norris (McLaren),42.39253,85.02775,Sunny,0.6
2,3,Norris (McLaren),42.5454,127.57315,Sunny,0.6
2,4,Norris (McLaren),43.35816,170.93131,Sunny,0.6
2,5,Norris (McLaren),42.43043,213.36174,Sunny,0.6
3,1,Hamilton (Mercedes),43.63573,43.63573,Sunny,0.6
3,2,Hamilton (Mercedes),44.50651,88.14224,Sunny,0.6
