trial,lap,entrant,lap_time,cumulative_time,weather,wetness
1,1,Hamilton (Mercedes),41.84523,41.84523,Sunny,0.05
1,2,Hamilton (Mercedes),43.01163,84.85686,Sunny,0.05
1,3,Hamilton (Mercedes),42.59537,127.45222,Sunny,0.05
1,4,Hamilton (Mercedes),42.22619,169.67842,Sunny,0.05
1,5,Hamilton (Mercedes),43.01191,212.69033,Sunny,0.05
1,6,Hamilton (Mercedes),42.26926,254.95959,Sunny,0.05
1,7,Hamilton (Mercedes),42.2296,297.1892,Sunny,0.05
1,8,Hamilton (Mercedes),41.86822,339.05741,Sunny,0.05
1,9,Hamilton (Mercedes),42.66726,381.72467,Sunny,0.05
1,10,Hamilton (Mercedes),42.08829,423.81296,Sunny,0.05
1,1,Verstappen (Red Bull),41.94072,41.94072,Sunny,0.05
1,2,Verstappen (Red Bull),41.9937,83.93442,Sunny,0.05
1,3,Verstappen (Red Bull),41.7917,125.72612,Sunny,0.05
1,4,Verstappen (Red Bull),41.72289,167.44901,Sunny,0.05
1,5,Verstappen (Red Bull),41.73832,209.18733,Sunny,0.05
1,6,Verstappen (Red Bull),41.5465,250.73383,Sunny,0.05
1,7,Verstappen (Red Bull),41.10652,291.84034,Sunny,0.05
1,8,Verstappen (Red Bull),41.59569,333.43603,Sunny,0.05
1,9,Verstappen (Red Bull),42.54891,375.98495,Sunny,0.05
1,10,Verstappen (Red Bull),42.05706,418.04201,Sunny,0.05
1,1,Norris (McLaren),43.95113,43.95113,Sunny,0.05
1,2,Norris (McLaren),44.04191,87.99303,Sunny,0.05
1,3,Norris (McLaren),41.51971,129.51275,Sunny,0.05
1,4,Norris (McLaren),42.74272,172.25547,Sunny,0.05
1,5,Norris (McLaren),42.07574,214.3312,Sunny,0.05
1,6,Norris (McLaren),43.36571,257.69691,Sunny,0.05
1,7,Norris (McLaren),42.77317,300.47008,Sunny,0.05
1,8,Norris (McLaren),42.6223,343.09238,Sunny,0.05
1,9,Norris (McLaren),42.90993,386.00231,Sunny,0.05
1,10,Norris (McLaren),43.62171,429.62402,Sunny,0.05
2,1,Hamilton (Mercedes),41.46514,41.46514,Sunny,0.05
2,2,Hamilton (Mercedes),42.24221,83.70735,Sunny,0.05
2,3,Hamilton (Mercedes),42.067,125.77435,Sunny,0.05
2,4,Hamilton (Mercedes),42.33672,168.11107,Sunny,0.05
2,5,Hamilton (Mercedes),42.03232,210.14339,Sunny,0.05
2,6,Hamilton (Mercedes),43.22942,253.37281,Sunny,0.05
2,7,Hamilton (Mercedes),42.8384,296.21121,Sunny,0.05
2,8,Hamilton (Mercedes),43.13565,339.34686,Sunny,0.05
2,9,Hamilton (Mercedes),42.20011,381.54697,Sunny,0.05
2,10,Hamilton (Mercedes),42.60193,424.14891,Sunny,0.05
2,1,Verstappen (Red Bull),41.99815,41.99815,Sunny,0.05
2,2,Verstappen (Red Bull),41.92664,83.92479,Sunny,0.05
2,3,Verstappen (Red Bull),43.34041,127.2652,Sunny,0.05
2,4,Verstappen (Red Bull),41.14305,168.40825,Sunny,0.05
2,5,Verstappen (Red Bull),41.51592,209.92417,Sunny,0.05
2,6,Verstappen (Red Bull),41.88448,251.80865,Sunny,0.05
2,7,Verstappen (Red Bull),42.46051,294.26915,Sunny,0.05
2,8,Verstappen (Red Bull),42.79739,337.06654,Sunny,0.05
